Product,Price,Rating
Negroamaro - Primitivo 2016,5.75,3.6
Old Winery Shiraz 2017,8.72,3.5
Luna Shiraz 2017,13.09,3.5
Lagrein 2018,10.19,3.5
Reserva 2013,17.50,3.9
Cotes de Provence Rouge 2012,29.90,3.9
Barolo 2015,32.99,4.1
Lutzmannsburg Alte Reben Blaufränkisch 2013,75.94,4.1
Billi Billi Shiraz 2017,11.95,3.5
Lalande-de-Pomerol 2016,21.50,3.5
Margaux (Grand Cru Classé) 2017,95.53,4.0
Cepas Centenarias 2013,19.40,3.9
Châteauneuf-du-Pape 2005,47.95,3.9
Morgon Hospice de Belleville 2017,13.36,3.6
Director's Cabernet Sauvignon 2016,22.50,3.8
Fonterutoli Chianti Classico 2004,35.97,4.0
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2017,193.99,4.3
Mas de Leda 2016,15.50,3.6
Marchesale 2014,39,4.3
Virgen 2019,9.74,3.5
Châteauneuf-du-Pape Chaupin 2017,59,4.3
Merlot 2017,6.62,3.3
Tempranillo - Garnacha 2018,6.73,3.5
Tapada de Villar Tinto 2018,9.37,3.6
Annonce Saint-Émilion Grand Cru 2015,58.39,3.9
Cabernet Sauvignon 2016,27.36,4.2
Terroir Littoral Merlot 2018,6.51,2.9
Douro Omlet Tinto 2009,40.85,3.8
Brunello di Montalcino 2014,28.62,4.0
Zinfandel 2017,7.45,3.7
Saint-Estèphe 2015,68.95,3.9
Brecciarolo Rosso Piceno Superiore 2016,7.90,3.8
Cabernet Sauvignon 2014,8.90,3.5
Els Pics 2017,15.11,4.1
Crianza 2017,6.95,3.6
Reserva 2015,15.89,3.9
B Crux Blend 2008,17.50,3.9
Lalande-de-Pomerol 2011,32.90,3.8
Bordeaux Supérieur 2016,9.74,3.6
Pinotage 2016,12.03,3.7
Tribu Cabernet Sauvignon 2014,7.89,3.1
Filsell Shiraz 2016,26.80,4.0
Poggio Pasano Primitivo di Manduria 2017,13.45,3.8
Château Cambon Beaujolais 2018,13.90,3.9
Réserve Spéciale Cabernet Sauvignon 2017,8.32,3.7
Mirto 2012,42.50,4.2
Red 2013,75,4.2
Reserve Cabernet Sauvignon 2010,90.47,4.3
Saint-Estèphe 2012,30.70,3.9
Toscana 2015,56.16,4.3
Mormoreto Toscana 2015,60.44,4.4
Rioja Reserva 2014,11.89,4.0
Saint-Émilion Grand Cru 2005,58.95,4.2
Cabernet Sauvignon 2017,15.79,3.7
Rust Blaufränkisch Ried Gmärk Trocken 2016,11.76,3.6
Saint-Émilion Grand Cru 2015,25.47,4.0
Mas Rabell Tempranillo 2017,7.85,3.5
Plansel Selecta Colheita Seleccionada Touriga Nacional 2010,48.74,3.9
Bricco Dei Merli Barbera d'Alba 2017,15.99,3.7
Brunello di Montalcino Riserva 2010,79.49,4.4
Mount Hermon Indigo 2019,11.46,3.6
Levigne Chianti Classico Riserva 2013,32.14,3.7
Crozes-Hermitage Les Meysonniers 2018,17.36,3.7
Mâcon 2014,10.80,3.1
Dolcetto d'Alba 2018,17.36,3.8
Corton Clos des Cortons Faiveley Grand Cru (Monopole) 2014,162.90,4.3
Taormina 2018,5.80,3.8
Médoc 2014,13.76,3.4
Toscana 2014,9.60,3.8
Alto Sangiovese 2011,39.58,3.9
Regaleali Nero d'Avola 2017,7.66,3.5
Vigneto Poggio Doria Brunello di Montalcino 2012,91.25,4.1
Saint-Émilion Grand Cru 2013,77.01,3.6
Isola dei Nuraghi 2015,12.56,3.7
Echezeaux Grand Cru 2013,208.20,4.3
Tribun 2015,10.90,3.6
Edición Fábulas Tempranillo 2018,7.90,3.3
Cuvée Tradition Bordeaux 2017,5.74,3.0
JT Rouge Costières de Nîmes 2016,18.03,3.8
Vino Nobile di Montepulciano Costa Grande 2015,44,4.4
Crianza Garnacha 2016,8.50,3.9
Bärba Cesco Barbera d'Alba Superiore 2015,21.66,4.3
Haut-Médoc 2016,17.95,3.9
Rouge (Estate Reserve) 2012,36.50,4.1
La Côte Pinot Noir 2013,85,4.1
Tinto 2016,53.34,4.3
Antigua Monica di Sardegna 2018,8.90,3.5
Milbrandt Syrah 2017,46.31,3.9
Saint Joseph Rouge 2014,20.99,3.6
Grenache - Shiraz - Mourvedre Postmaster 2015,17.95,3.8
Prima La Encina 2018,18.99,3.9
Ribera del Duero Crianza 2015,9.99,3.5
Barbera del Monferrato 2011,27.28,3.5
Spätburgunder JS 2017,23.02,3.8
Reserva de Familia Syrah 2015,33.99,4.1
Château la Pensée Lalande de Pomerol 2016,16.94,3.6
Kékfrankos 2017,9.50,3.6
Finca Dofí 1996,64.49,4.2
Giravolta Primitivo di Manduria 2016,11.50,4.1
Ermitage l'Ermite 2004,178.80,4.4
Gaglioppo 2018,9.50,3.8
Cabernet Sauvignon 2016,14.49,3.7
120 Syrah 2015,6.33,3.2
Malbec 2017,11.15,3.4
Propiedad Rioja 2015,26.61,4.1
Douro Redoma Tinto 2015,33.20,4.1
Pessac-Léognan 2011,72.73,4.1
Vinsobres Les Cornuds 2016,10.95,3.8
Roccamora Negroamaro 2016,24.34,4.0
Rouge 2017,14.50,3.7
Cabernet Sauvignon 2017,7.95,4.0
Barbera d'Alba Sovrana 2017,8.89,4.0
Pessac-Léognan (Grand Cru Classé de Graves) 2008,39.95,4.0
Vinum Italicum No 3 Opera 2017,19.95,4.2
FAY Cabernet Sauvignon 2015,156.17,4.5
Haut-Médoc (Grand Cru Classé) 2014,28.90,3.7
S.L.V. Cabernet Sauvignon 2013,179,4.5
Grange 2009,730.12,4.6
Cabernet Sauvignon 2014,30.50,4.2
Caro 2016,50,4.2
Ink 2017,9.90,3.7
Château d'Ampuis Côte-Rôtie 2015,99,4.2
Pinot Noir 2017,19.90,3.7
Cuvée Apanage Côtes de Bourg 2015,11.95,3.8
Picarios 2016,17.55,3.3
Parcela 23 Tempranillo 2017,8.99,3.5
Valtellina Superiore Fracia 2015,18.97,3.8
Chianti 2016,8.99,3.6
Merlot 2016,8.60,3.7
Poetry Cabernet Sauvignon 2019,8.95,3.7
Touriga Nacional 2017,32.30,4.3
Frontier Cabernet Sauvignon 2018,9.90,3.5
La Parrazal 2009,15,3.6
Acinipo 2013,19,4.1
Brunello di Montalcino 2015,58.10,4.2
Brunello di Montalcino 2011,33.90,4.1
Barolo Ravera 2015,74.75,4.1
Refosco dal Peduncolo Rosso 2016,17.90,3.9
Costalago Rosso Veronese 2018,8.90,3.9
Cabrida Old Vines Garnacha 2015,37.04,4.0
Serpico 2013,52.50,3.9
Perenzo 2011,24.88,3.7
Rasteau Vieilles Vignes 2016,20.47,3.7
Vive Malbec 2019,9.50,3.6
Langhe Dolcetto 2018,9.26,3.4
Colle Secco Montepulciano d'Abruzzo Rubino 2016,9.75,3.8
Les Terroirs Vieux Carignan 2018,8.70,3.5
Modri Pinot 2012,14.50,3.9
Rioja Crianza 2016,7.70,3.8
Cuvée Giro Rot 2015,12.49,3.7
Hill Side 2016,15.90,4.0
Montepulciano d'Abruzzo Il Fondatore 2018,6.88,3.4
Kleine Rust Pinotage - Shiraz 2018,6.88,3.5
Poggio a'Frati Chianti Classico Riserva 2015,21.50,3.8
Desiderio Merlot 2016,43.51,4.0
Brauneberger Klostergarten Pinot Noir*** 2009,88.95,4.0
Per Sempre Syrah Toscana 2015,154.23,4.2
Kaliber 12 Spätburgunder 2016,11,3.5
Le Clos Rouge Crozes-Hermitage 2011,39.90,4.0
Kleiner Schwarzer 2017,10.67,3.8
Etna Rosso 2018,14.90,3.9
Montepulciano D'Abruzzo 2018,6.41,3.5
Margaux (Grand Cru Classé) 2008,68.55,4.1
Castillon - Côtes de Bordeaux 2015,32.36,4.0
Las Mulas Reserva Carmenère 2017,9.65,3.7
Pinotage 2018,11.75,4.0
Church Block Cabernet Sauvignon - Shiraz - Merlot 2015,19.49,3.8
Châteauneuf-du-Pape 2016,38,4.2
Red 2015,8.75,3.5
Zinfandel 2017,13.82,3.9
Moreccio Bolgheri 2016,14.63,3.8
Margaux 2015,25.24,3.9
Due Lune Nerello Mascalese - Nero d'Avola 2017,15.89,4.2
120 Merlot 2016,6.77,3.2
Saint-Estèphe 2014,27.71,3.9
Il Bacialé Monferrato Rosso 2014,15.40,3.7
Wallace (Shiraz - Grenache) 2016,19.99,3.8
Barbera d'Asti Camp du Rouss 2016,18.97,4.0
Reserva 2013,4.95,3.3
Saint-Estèphe (Grand Cru Classé) 2010,279,4.4
Sperss Langhe 2011,212.43,4.5
Brunello di Montalcino 2013,42,4.2
Garnacha 2018,8.70,3.6
Mourvèdre 2017,6.33,3.8
Zinfandel 2017,6.31,3.6
Crianza 2014,23.40,3.2
La Segreta Il Rosso 2018,7.66,3.5
Bacca Nera 2018,8.50,3.8
Lillovè Cannonau di Sardegna 2018,10.90,3.6
Shiraz 2017,17.90,3.9
Chianti Colli Senesi Riserva 2015,15.30,4.1
Rioja Reserva 2013,10.15,3.8
Villa Mura Bardolino 2015,7.32,2.8
Beef & Liberty Malbec 2019,8.41,3.6
Ripa della Volta Valpolicella Ripasso 2016,20.27,4.1
Grès de Montpellier 2016,16.47,3.8
Te Muna Aroha 2014,85.27,4.3
Haideboden Frauenkirchner 2016,25.50,3.9
Cabernet Sauvignon - Merlot 2016,16.90,4.1
Stibadium Nero di Troia 2013,25.10,3.9
Extra Libre 2017,16.90,3.7
Borgo Thaulero Montepulciano d'Abruzzo 2018,4.45,3.8
Heideboden Rot 2017,15.75,4.1
Pinot Noir 2016,29.95,3.8
Noon Eclipse 2011,68.90,4.1
L'Arcione 2010,28.26,4.0
Barolo Bussia Cicala 2015,129.01,4.4
El Abuelo de Piqueras Crianza 2017,6.75,4.0
Hermitage Monier de la Sizeranne 2003,62.95,4.2
Mar i Muntanya 2014,9.25,3.6
Cabernet Sauvignon 2018,12.95,3.7
Bachgart Blauburgunder 2014,42.90,3.7
Les Carlines Terrasses du Larzac 2013,9,3.6
Zinfandel 2014,14.99,3.6
Tete de Cuvée Pinot Noir 2013,95,4.3
Crianza (Selección Crianza) 2014,8.85,3.9
Gran Reserva Merlot 2015,12.60,3.7
Salice Salentino Riserva 2016,6.30,3.6
Haut-Médoc 2015,16.90,3.6
Barbera d'Alba Tre Vigne 2017,16.90,3.9
Lourens River Valley 2009,19.45,4.1
Cabernet Sauvignon 2015,13.57,3.8
Bordeaux Supérieur 2016,13.50,3.9
Barco Reale di Carmignano 2016,9.90,3.7
Cabernet Sauvignon 2018,9.40,3.6
Crianza 2015,27.90,3.8
Tempranillo 2012,12.53,3.9
Margaux 2005,57.95,4.0
Aconcagua Valley 2014,112.10,4.4
Rosso di Montalcino 2015,17.06,3.9
Castello di Brolio Gran Selezione Chianti Classico 2015,37.90,4.2
Rosso di Montalcino 2015,14.45,3.8
Margaux (Grand Cru Classé) 2014,58.44,4.1
Diamond Label Shiraz 2017,9.26,3.4
Nuits-Saint-Georges Vieilles Vignes 2012,43,4.0
Clos Triguedina Malbec 2016,24.95,3.8
Rioja Crianza 2015,8,3.7
Pinot Noir 2017,26.21,3.9
Cuvée Bertrand 2015,13.43,3.6
Vale da Mata Tinto 2016,11.48,3.9
Sélection Spéciale Grenache - Syrah - Mourvèdre 2017,13.37,3.8
Toscana Rosso 2017,7.75,3.2
Les Capitelles Costières de Nîmes Rouge 2015,16.90,3.9
Oak Cask Syrah 2018,7.96,3.8
More 2015,12.99,4.0
Merlot - Cabernet Sauvignon Buzet 2015,8.90,3.4
Santa Cruz de Artazu 2015,28.95,3.9
Sud Primitivo di Manduria 2018,6.99,3.9
Brunello di Montalcino Riserva 2012,99.53,4.4
Brunello di Montalcino Vigna di Fiore 2011,55.19,4.1
Saint-Estephe de Calon-Ségur 2014,28.83,3.6
Pomerol 2012,33.90,4.2
Niccolò V Colli di Luni Rosso 2015,15.65,3.5
Côtes de Gascogne Tannat - Merlot 2018,6.09,3.8
Pegaso Barrancos de Pizarra 2013,28.50,3.9
Tempranillo 2018,5.76,3.3
Ca'Marcanda Bolgheri 2016,120,4.2
Syrah 2017,6.75,3.6
Random Unexpected Red 2016,14.13,3.3
Manastir 2017,13.60,4.0
Vignaricco 2010,22.99,3.9
Dolcetto d'Alba 2013,9.60,3.5
Réserve Bordeaux Rouge 2016,9.90,3.6
Sicilia Nero d'Avola 2017,5.50,3.5
Brauneberger Mandelgraben Pinot Noir 2013,29.95,3.9
Spätburgunder 2018,13.83,3.6
Saint-Émilion Grand Cru 2012,18.80,4.1
Buzzard Kloof Syrah 2017,18.42,4.2
Castel Firmian Teroldego Rotaliano 2018,7.58,3.6
Webb 2012,75,4.3
The GSM 2017,9.65,3.1
Saracena Primitivo 2018,11.95,4.1
Vitus Spätburgunder 2014,14.95,3.7
Toscana Mediterra 2018,12.90,3.8
Pomerol 2015,89.95,3.9
Fiulot Barbera d'Asti 2018,11.48,3.7
Vinsobres Les Cornuds 2015,11.90,3.7
Malbec 2019,7.31,3.7
Terroir D'Altitude Syrah 2017,8.71,3.8
Alentejano Tinto 2014,16.38,3.9
Crianza (Selección Crianza) 2015,11.95,3.9
Tignanello 2016,109,4.6
Keyneton Euphonium 2014,59.74,4.3
Vertigo 2017,13.95,3.7
Ribera del Duero Crianza 2017,21.33,4.1
Incógnito 2014,67.26,4.5
Saint-Georges Saint-Émilion 2014,24.32,3.7
Cos d'Estournel 2009,390,4.6
Castillon - Côtes de Bordeaux 2011,29.39,3.8
Rioja Viñedos de Altura 2015,13.57,3.8
Asinone Vino Nobile di Montepulciano 2015,41.43,4.3
Costera 2017,8.10,3.8
Tenuta Guado al Tasso Cont'Ugo Bolgheri 2016,37.85,4.3
Luces Shiraz - Tempranillo - Cabernet Sauvignon Somontano 2016,5.75,3.3
Pauillac (Grand Cru Classé) 2006,118.90,4.2
Sela Rioja 2016,17.25,3.9
Saint-Estèphe (Grand Cru Classé) 2011,54.70,3.8
Appassimento 2015,6.57,4.0
Pinotage 2017,28.90,4.1
Alanera Rosso Veronese 2015,8.68,3.8
La Sirène de Giscours Margaux 2015,35,4.1
Adobe Merlot (Reserva) 2017,8.45,3.6
Campania Aglianico 2016,8.95,4.2
Tempranillo 2019,5.95,3.4
Brunello di Montalcino 2012,43.65,4.1
Pecan Stream Pebble Hill 2017,12.20,3.5
L'Ancely Languedoc La Clape 2014,57.51,4.3
Gigondas Valbelle 2011,46,4.3
Dimonios Riserva Cannonau di Sardegna 2016,13.57,3.8
Pomerol 2007,49,3.9
Poggiassai Toscana 2010,21.51,3.9
Amarone della Valpolicella Classico Vigneto Il Fornetto 2012,95.53,4.6
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2017,170.59,4.2
Barolo 2016,28.27,4.1
Nèprica Cabernet Sauvignon 2017,8.40,3.6
Pago de los Balagueses Garnacha Tintorera 2016,18.84,3.9
Merlot Friuli Aquileia 2018,6.75,3.0
Re Manfredi Aglianico del Vulture 2016,12.03,4.1
Rufus Stone Heathcote Shiraz 2018,19.30,3.8
La Villa Langhe Rosso 2008,60.63,4.1
Vin de Pays Terre de Bussière Principauté d'Orange 2017,10.90,3.9
Grille Midi Fleurie 2017,22.90,3.8
Grande Toque Rouge 2017,6.90,3.5
Côtes du Rhône 2018,12.90,3.9
Kirschgarten GG Pinot Noir 2014,41.49,3.9
Brunello di Montalcino 2015,144.53,4.5
Saint-Julien (Grand Cru Classé) 2017,84.38,3.8
Obvius 2017,13.90,3.4
Roscaleto Barbera d'Alba 2016,26.90,4.0
Bordeaux (Merlot - Cabernet Sauvignon) 2017,7.45,3.3
Hermitage La Chapelle Rouge 2014,191.50,3.9
Timeless 2015,18.47,3.6
Les Terroirs Corbières 2017,7.75,3.6
Doix 2015,77.88,4.3
Petresco 2012,37.97,4.0
Barbaresco 2016,22.64,4.1
Château Plaisance-Branne Montagne Saint-Émilion 2011,9.65,3.7
Saint-Emilion Grand Cru (Premier Grand Cru Classé) 2012,164.74,4.2
Vosne-Romanée 'Les Champs Perdrix' 2014,96.50,4.3
Côtes Du Rhône Grande Réserve 2016,10.62,3.7
Bordeaux 2016,7.99,3.5
Grial Carmenère 2015,53.50,4.0
5º Tinto 2016,13.45,3.8
Bandol Rouge 2012,22.50,4.0
Armano Rosso 2018,8.72,3.9
Vigneto Poggio Doria Brunello di Montalcino 2010,77.50,4.2
Palermo Cabernet Sauvignon 2017,53.61,4.4
San Valentín Garnacha 2018,7.36,4.0
Negroamaro I Muri 2018,4.95,3.9
Chianti Classico 2017,11.90,3.7
Sta. Rita Hills Pinot Noir 2014,43.90,4.2
Al Passo Toscana 2015,18.88,4.0
Reserva Duas Quintas Tinto 2015,29.90,4.2
Dão Rótulo Tinto 2016,10.51,3.6
Saint-Émilion Grand Cru (Grand Cru Classé) 2015,48.95,4.3
Campone Brunello di Montalcino 2014,36.74,4.1
Margaux (Grand Cru Classé) 2008,64,3.9
Manso de Velasco Cabernet Sauvignon 2013,43.99,4.2
Mythique Languedoc Rouge 2017,6.86,3.5
Prestige Saint-Drézéry Rouge 2017,17,4.1
Cabernet Sauvignon 2014,21.90,3.8
Cabernet Sauvignon 2015,7.26,3.2
Jester Shiraz 2016,19.50,3.9
Merlot 2018,6.05,3.7
Malbec 2019,6.73,3.7
Tocornal Merlot 2018,6,3.6
Crianza 2014,5.70,3.5
Ilatraia 2014,45.90,4.3
Pinot Noir Reserva 2018,10.50,3.5
Altos R Reserva 2014,14.09,3.8
Geremia Toscana 2011,25,4.0
Bordeaux Supérieur 2016,6.55,3.6
Flor de La Mar 2018,5.82,3.8
Regain Rouge 2016,11.50,3.7
Sotanum 2017,42.95,4.2
Brunello di Montalcino 2015,35,4.2
Spätburgunder Trocken 2016,11.02,3.4
Pomerol 2016,35.90,4.1
Cuvée Spéciale Châteauneuf-du-Pape 2016,46.79,3.8
Chianti Gineprone 2017,10,3.5
Saint-Émilion Grand Cru 2015,20.90,4.1
Maternigo Valpolicella Superiore 2016,17.90,4.1
Clos Alzina Vinyes Velles (Old Vines) 2014,36.95,3.9
Saint-Émilion Grand Cru (Grand Cru Classé) 1999,52.15,4.1
Istante 2016,29.90,4.1
Cabernet Sauvignon 2017,5.95,3.2
Ermitage Le Méal 2004,104.95,4.4
Cabernet Sauvignon Toscana Collezione Privata 2011,67.80,4.4
Nerìo Riserva Negroamaro - Malvasia Nera 2016,15.38,4.4
Vittoria Barbera d'Alba 2016,24.20,4.3
Montepulciano d'Abruzzo 2016,7.45,3.9
Regain Rouge 2015,9.95,3.6
Barrel Selection Merlot 2018,12.90,4.2
Potenti Toscana (Suvereto) 2016,33.90,4.0
Rouge 2016,38.41,3.9
Ronco dell'Angelo Merlot 2016,26.81,3.4
Spiga Ribera del Duero 2007,24.17,3.9
Grès de Montpellier 2017,18.84,3.8
Chianti Colli Senesi 2018,8.95,3.4
Rust Blaufränkisch Ried Oberer Wald Trocken 2013,37.92,3.8
Saint-Émilion Grand Cru 2001,45.90,3.7
San Rumé Barbera d'Asti Superiore 2016,10.23,3.9
Rioja Bordón Gran Reserva 2009,13.80,3.8
Cellar Selection Pinot Noir 2018,12.42,3.3
Saint-Émilion 2015,16.45,3.7
Reserva 2015,29.90,4.2
Crianza 2013,19.98,3.8
Barbaresco 2014,195,4.4
Pinot Noir Le Bourgogne 2015,18.08,3.6
Le Tense Sassella Valtellina Superiore 2016,13.15,3.8
Vineyards Cabernet Sauvignon 2019,5.25,3.6
Dão Rótulo Tinto 2013,23.15,3.4
Rouge 2016,9.50,3.7
Roble 2018,10.99,3.5
Saint-Julien (Grand Cru Classé) 2009,339,4.7
i.e.a. Qurein 2013,24.91,3.9
Priorat Gran Cruor 2011,57.28,4.2
Les Chemins 2017,14.95,4.0
Barbera d'Alba 2018,15.47,3.9
Forriero Nero d'Avola 2018,6.33,3.8
Wildcard Shiraz - Cabernet Sauvignon 2018,7.23,3.5
Cuvée Viva Blaye - Côtes de Bordeaux 2005,29.95,4.1
Pinot Nero Langhe PN Q497 2012,19.95,3.7
Südtirol Lagrein Riserva 2013,28.24,4.0
Saint-Émilion Grand Cru 2016,22.62,3.7
Ségla Margaux 2015,60.19,4.2
Vigne del Maestro Sangiovese 2017,4.83,3.7
Haven Cabernet Sauvignon 2018,7.90,3.7
Aldone 2015,58,4.2
Côtes-du-Rhône Rouge 2017,8.90,3.8
Ape Reale Barbera d'Alba 2017,8.76,3.5
Cuvée des Cadettes Châteauneuf-du-Pape 2016,68.14,4.5
Bolgheri Superiore 2017,192,4.6
Colonia Chianti Classico Gran Selezione 2013,100.95,4.3
Saint Cosme Saint Joseph 2014,22,3.8
Hermitage Rouge 2005,99.95,4.3
Lagrein 2019,9.50,4.1
Blauburgunder (Pinot Nero) 2017,27.09,3.8
Corbières 2019,10.65,3.5
Shiraz 2016,10.72,3.7
Holzspur Pinot Noir 2015,36.95,4.0
Tradition Spätburgunder 2016,19.42,3.7
Blaufränkisch vom Lehm 2017,11.76,3.4
Hausmarke Rot 2017,13.24,3.6
Corash Cannonau Sardegna Riserva 2016,10.24,4.0
Spätburgunder Kaiserstuhl 2015,11.50,3.6
Barbera d'Alba 2007,24.50,4.2
Castell Vell 2015,24.27,4.0
Estoras 2017,11.45,2.8
Sabazio 2018,10.40,3.5
Sinfarosa Zinfandel - Primitivo di Manduria 2017,12.90,3.8
Cà Del Pazzo Sangiovese - Cabernet Sauvignon 2013,19.90,4.0
Côtes du Rhône Villages Sablet 2010,10.67,3.8
La Maîtresse 2017,10.79,3.6
Italian Collection Nabucco 2011,35.04,3.8
12 e Mezzo Negroamaro del Salento 2016,7.25,3.8
Crozes-Hermitage Domaine de Thalabert 2012,29.50,3.9
Terra do Zambujeiro 2013,21.40,4.1
Franc 2016,7.31,3.6
Rouge (Gaston Hochar) 1997,47.67,4.2
Da'Divas Tempranillo 2016,16.52,3.6
Saint-Julien (Grand Cru Classé) 2005,336.30,4.6
Founders' Estate Merlot 2017,11.60,3.6
Amarone della Valpolicella 2015,25.50,4.1
Carmenère 2018,13.89,4.1
Rioja Bordón Crianza 2016,7.26,3.6
I Gran Reserva 75 Aniversario 2009,16.47,4.0
Merlot - Petit Verdot Penedès 3055 2017,13.36,3.8
Grande Reserve 2015,16.17,3.8
Dark (Red Blend) 2017,8.18,3.7
Le Tense Sassella Valtellina Superiore 2015,17.79,3.8
Douro Batuta Tinto 2013,56,4.3
Mai The First A.Montes Malbec 2016,61.05,4.4
Russian River Valley Pinot Noir 2015,35.99,4.1
Valley Oaks Cabernet Sauvignon 2017,8.80,3.6
Tinto 2016,7.20,3.9
Carmenère 2017,7.27,3.4
Bordeaux 2016,8.33,3.5
Vigne Vecchie Leggenda Primitivo di Manduria 2015,39.90,4.4
EPU 2016,46.34,4.5
Cabernet Sauvignon 2018,4.76,3.3
Le Pluriel Rouge 2018,9.26,3.4
Gambert de Loche Hermitage Rouge 2009,86.62,4.3
Petit Verdot 2016,29.15,3.7
Steinsatz Cuvée 2015,29.50,4.1
Château La Voûte Saint-Émilion Grand Cru 2014,36,4.1
Artino 2017,11.60,4.1
Cabernet Sauvignon 2014,9.85,3.6
Ribera Tinta del País 2015,14.99,3.8
Villero Barolo 2011,61.11,4.2
Volnay 1er Cru 'Carelle sous la Chapelle' 2011,57.50,3.8
Langhe Nebbiolo 2016,10.43,4.0
Sancerre Rouge 2014,14.03,3.4
Barolo Ravera 2015,173.63,4.4
Cabernet Franc 2016,59,4.5
Sand Lagrein 2018,11.21,3.9
Saint-Julien (Grand Cru Classé) 2017,86.76,3.9
15 di Mare Primitivo di Manduria 2016,28.27,4.2
Barbera d'Asti Superiore Tre Roveri 2017,16.90,3.8
Villa Don Maximiano 2016,38.02,3.8
Disueri Nero d'Avola 2017,6.58,3.7
Red 2015,46.65,4.4
Tradition Bordeaux Supérieur 2016,8.90,3.6
Sequoia 2016,8.68,3.7
Lacoste Borie Pauillac 2016,33.95,3.7
Nuits-Saint-Georges 2016,64.80,4.2
Syrah 2009,22.09,3.9
Millennio Chianti Classico Gran Selezione 2009,29.89,4.1
Gigondas Le Claux 2014,72,4.3
Cirò Rosso Classico Superiore 2012,9.50,3.6
Tramp 2016,15.70,3.8
Merlot 2016,10.66,3.6
Barbaresco 2014,23.19,3.6
Il Secondo 2014,13.50,3.8
4 Varietales Colección Rioja 2016,41.28,3.8
Gran Selección Valdepeñas 2014,6.75,3.3
Privatkeller Cabernet - Merlot 2015,17.90,3.6
Cabernet Sant'Antimo Olmaia 2014,37.63,4.0
Tenuta Greppone Mazzi Brunello di Montalcino 2013,50.67,4.2
Tribu Cabernet Sauvignon 2018,8.67,3.4
Homenagem A Hans Christian Andersen 2013,31.19,4.3
Saint-Estèphe (Grand Cru Classé) 2009,369,4.5
Tinto 2017,33.89,4.4
Syrah 2018,5.36,3.8
Ramitello Rosso 2013,11.90,3.7
Z 2014,32.97,4.2
Raimonda Barbera d'Alba 2016,11.37,3.5
Cabernet Sauvignon 2015,61.05,4.3
Le Pur Fruit du Causse Cahors 2017,17.74,3.7
Rioja Crianza 2016,7.75,3.6
Pinot Nero 2017,23.50,3.9
Nero d'Avola 2018,5.10,3.6
Châteauneuf-du-Pape 2014,34.90,4.1
Vinha das Romãs Tinto 2015,21.10,3.9
Amarone della Valpolicella Classico 2015,28.50,4.1
Bandol 2015,21.88,3.7
Secateurs Red Blend 2015,9.90,3.7
Reserve Malbec Mendoza 2017,13.71,3.8
Cipressi Nizza 2016,15.60,3.9
Bordeaux Supérieur 2010,22.95,3.5
Pomerol 2016,48.64,4.0
Gigondas Valbelle 2009,39,3.9
Höhenflug Cuvée 2016,16.45,3.9
Grés de Montpellier 2016,13,3.7
Salzberg 2015,82.50,4.3
Azul 2016,6.99,3.9
Les Chaignots Nuits-Saint-Georges 1er Cru 2013,86.62,4.1
Pinot Noir Herrenstück 2015,13.50,3.6
Massaluca 2018,14.52,3.9
The Love Grass Shiraz 2017,14.63,3.7
Merlot 2018,12.25,3.7
Lindenburg 2014,26.80,3.8
Brunello di Montalcino 2014,17.45,3.9
Assolo Cannonau di Sardegna 2015,13.50,3.6
Barrica Monastrell - Syrah 2017,5.90,3.5
Finca San Martin Rioja Crianza 2017,9.75,3.8
Arte Rosso 2012,27.06,3.9
1300 Merlot 2018,9.90,3.4
Capomastro 2018,6.29,3.9
Bárbara Palacios 2015,18.42,3.8
Nero d'Avola (Organico) 2019,7.25,3.3
Novecento Cabernet Sauvignon 2018,8.41,3.1
Visionaire 2014,14.50,3.8
Barolo Aeroplan Servaj 2011,96.95,4.2
25 anni Montefalco Sagrantino 2014,55.77,4.2
Chianti Classico 2016,9.06,3.7
Pieve Santa Restituta Brunello di Montalcino 2015,59.90,4.5
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2010,1599.95,4.5
Barbaresco Basarin Riserva 2016,29.50,4.1
Petravia Puglia 2016,10.90,3.8
Grandarella Appassimento delle Venezie 2010,19.95,3.7
Zinfandel 2018,10.68,3.7
Da'Divas Pinot Noir 2012,14.57,3.3
Reserve Malbec 2018,11.46,3.9
Crianza 2016,11.45,3.7
Crianza 2016,16.95,4.1
Agnus Merlot 2011,11.65,3.2
Red (Winemaker's Blend) 2018,8.48,3.8
Cariñena Reserva 2012,5.29,3.3
Rioja Reserva 2014,11.90,3.8
Cabernet Sauvignon - Shiraz 2018,6.33,3.7
Testamatta Toscana 2015,122.82,4.3
Primus Malbec 2016,42,4.3
Antu Syrah 2017,12.25,3.8
Rosso di Montepulciano 2014,14.29,3.5
20 Barrels Limited Edition Cabernet Sauvignon 2016,22.90,4.0
Saint-Julien (Grand Cru Classé) 2015,69.26,3.9
Bergerac Rouge 2018,7.24,3.8
Fleurie 2017,14.32,3.6
Malvasia Nera 2017,7.28,3.6
Classico Cabernet Sauvignon 2016,16,3.9
Réserve Bordeaux Rouge 2017,10.85,3.7
Volnay 1er Cru 'Santenots' 2015,59.90,4.2
Großheubach Alte Reben 2016,18.50,4.0
